Channel,Product,Harvest Year,Harvest Week,Qty,Value
Markets,Winter Squash Delicata - lb,2026,40,86.2,$344.80
Markets,Arugula - 1/3 lb,2026,41,50,$350.00
Markets,Arugula - 2/3 lb ,2026,41,15,$210.00
Markets,Arugula - 2/3 lb ,2026,41,20,$280.00
Markets,Basil - bu,2026,41,120,$480.00
Markets,Basil - bu,2026,41,50,$200.00
Markets,Beets Golden - bu,2026,41,40,$200.00
Markets,Beets Golden - bu,2026,41,70,$350.00
Markets,Beets Red - bu,2026,41,40,$200.00
Markets,Beets Red - bu,2026,41,50,$250.00
Markets,Bok Choy - ea,2026,41,200,$500.00
Markets,Broccolini - bu,2026,41,172,"$1,032.00"
Markets,Broccolini - bu,2026,41,300,"$1,800.00"
Orders,Broccolini - bu,2026,41,15,$63.00
Markets,Cabbage Chinese - lb,2026,41,50,$200.00
Markets,Cabbage Chinese - lb,2026,41,40,$160.00
Markets,Cabbage Chinese Red - lb,2026,41,40,$160.00
Markets,Cabbage Cone - lb,2026,41,52.95,$132.38
Markets,Cabbage Cone - lb,2026,41,50,$125.00
Markets,Cabbage Cone Storage - lb,2026,41,22.4,$56.00
Markets,Cabbage Flat - lb,2026,41,50,$125.00
Markets,Cabbage Flat - lb,2026,41,29,$72.50
Markets,Cabbage Green Storage - lb,2026,41,23.9,$59.75
Markets,Cabbage Red - lb,2026,41,45,$112.50
Orders,Cabbage Red - lb,2026,41,1,$1.75
Markets,Cabbage Savoy - lb,2026,41,25,$62.50
Orders,Cabbage Savoy - lb,2026,41,1,$1.75
Markets,Carrot - bu,2026,41,200,"$1,200.00"
Markets,Carrot - bu,2026,41,175,"$1,050.00"
Markets,Cauliflower - lb,2026,41,100.2,$400.80
Markets,Cauliflower Purple - lb,2026,41,159.25,$637.00
Markets,Cauliflower Romanesco - lb,2026,41,62.3,$249.20
Markets,Cauliflower Sprouting - lb,2026,41,303,"$1,818.00"
Markets,Cauliflower Sprouting - lb,2026,41,154.3,$925.80
Markets,Celery - bu,2026,41,39,$195.00
Markets,Celery - bu,2026,41,50,$250.00
Markets,Chard - bu,2026,41,35,$175.00
Markets,Cilantro - bu,2026,41,110,$440.00
Markets,Cilantro - bu,2026,41,69,$276.00
Orders,Cilantro - bu,2026,41,3,$8.40
Markets,Collards - bu,2026,41,50,$250.00
Orders,Collards - bu,2026,41,5,$17.50
Markets,Dandelion - bu,2026,41,40,$200.00
Markets,Dandelion - bu,2026,41,22,$110.00
Orders,Dandelion - bu,2026,41,2,$7.00
Markets,Eggplant Asian - lb,2026,41,7.75,$38.75
Markets,Eggplant Asian - lb,2026,41,3.55,$17.75
Markets,Eggplant Italian Black - lb,2026,41,8.4,$42.00
Markets,Eggplant Italian Black - lb,2026,41,4.6,$23.00
Markets,Eggplant Italian Striped - lb,2026,41,39.3,$196.50
Markets,Eggplant Italian Striped - lb,2026,41,30.5,$152.50
Markets,Eggplant Mini - Pt,2026,41,17,$102.00
Markets,Eggplant Mini - Qt,2026,41,10,$110.00
Markets,Escarole - ea,2026,41,29,$145.00
Markets,Escarole - ea,2026,41,21,$105.00
Orders,Escarole - ea,2026,41,2,$7.00
Markets,Fennel - ea,2026,41,55,$220.00
Markets,Fennel - ea,2026,41,68,$272.00
Markets,Garlic - lb,2026,41,11.08,$177.28
Markets,Kale Curly - bu,2026,41,46,$230.00
Orders,Kale Curly - bu,2026,41,90,$315.00
Markets,Kale Lacinato - bu,2026,41,100,$500.00
Orders,Kale Lacinato - bu,2026,41,103,$360.50
Markets,Kohlrabi - bu,2026,41,20,$100.00
Markets,Kohlrabi - bu,2026,41,15,$75.00
Markets,Lettuce Mini Gem - ea,2026,41,150,$450.00
Markets,Parsley - bu,2026,41,80,$320.00
Markets,Parsley - bu,2026,41,77,$308.00
Orders,Parsley - bu,2026,41,5,$14.00
Markets,Pepper Carmen - lb,2026,41,88.25,$441.25
Markets,Pepper Carmen - lb,2026,41,210.1,"$1,050.50"
Markets,Pepper Hot - ea,2026,41,114,$114.00
Markets,Pepper Hot - ea,2026,41,97,$97.00
Markets,Pepper Shishito - Pt,2026,41,14,$84.00
Markets,Pepper Shishito - Qt,2026,41,27,$297.00
Markets,Pepper Shishito - Qt,2026,41,12,$132.00
Markets,Puntarelle - lb,2026,41,14.4,$129.60
Markets,Puntarelle - lb,2026,41,56.05,$504.45
Markets,Radicchio Round - lb,2026,41,27.6,$248.40
Orders,Radicchio Round - lb,2026,41,13,$81.90
Markets,Radicchio Treviso - lb,2026,41,43.8,$394.20
Markets,Radicchio Variegated - lb,2026,41,26.8,$241.20
Markets,Radish Daikon Mix - bu,2026,41,25,$87.50
Markets,Radish Daikon Mix - bu,2026,41,33,$115.50
Markets,Radish Purple - bu,2026,41,30,$120.00
Markets,Radish Purple - bu,2026,41,40,$160.00
Orders,Radish Purple - bu,2026,41,1,$2.80
Markets,Salad Mix - 1 1/3 lb,2026,41,16,$400.00
Markets,Salad Mix - 1/3 lb,2026,41,55,$385.00
Markets,Salad Mix - 2/3 lb ,2026,41,68,$952.00
Markets,Scallion - bu,2026,41,86,$344.00
Orders,Scallion - bu,2026,41,17,$47.60
Markets,Tomato Cherry Mix - Pt,2026,41,75,$525.00
Markets,Tomato Cherry Sungold - pt,2026,41,50,$350.00
Markets,Tomato Heirloom - lb,2026,41,100,$500.00
Markets,Tomato Sauce - Qt,2026,41,100,$700.00
Markets,Tomato Sauce - Qt,2026,41,54.5,$381.50
Markets,Turnip - bu,2026,41,34,$170.00
Markets,Winter Squash Acorn - lb,2026,41,5.3,$21.20
Markets,Winter Squash Delicata - lb,2026,41,54.15,$216.60
Markets,Winter Squash Delicata - lb,2026,41,6.75,$27.00
Markets,Winter Squash Honeynut - lb,2026,41,129.4,$647.00
Markets,Winter Squash Honeynut - lb,2026,41,197.9,$989.50
Markets,Arugula - 1/3 lb,2026,42,30,$210.00
Markets,Arugula - 2/3 lb ,2026,42,15,$210.00
Markets,Arugula - 2/3 lb ,2026,42,20,$280.00
Markets,Basil - bu,2026,42,120,$480.00
Markets,Basil - bu,2026,42,25,$100.00
Markets,Beets Golden - bu,2026,42,40,$200.00
Markets,Beets Golden - bu,2026,42,70,$350.00
Markets,Beets Red - bu,2026,42,40,$200.00
Markets,Beets Red - bu,2026,42,50,$250.00
Markets,Bok Choy - ea,2026,42,200,$500.00
Markets,Braising Mix - 1 lb,2026,42,61,$549.00
Markets,Broccolini - bu,2026,42,204,"$1,224.00"
Markets,Broccolini - bu,2026,42,300,"$1,800.00"
Markets,Cabbage Chinese - lb,2026,42,50,$200.00
Markets,Cabbage Chinese - lb,2026,42,40,$160.00
Markets,Cabbage Chinese Red - lb,2026,42,15,$60.00
Markets,Cabbage Cone - lb,2026,42,47,$117.50
Markets,Cabbage Cone - lb,2026,42,50,$125.00
Markets,Cabbage Cone Storage - lb,2026,42,33.3,$83.25
Markets,Cabbage Flat - lb,2026,42,50,$125.00
Markets,Cabbage Flat - lb,2026,42,29,$72.50
Markets,Cabbage Green Storage - lb,2026,42,72,$180.00
Markets,Cabbage Red - lb,2026,42,45,$112.50
Markets,Cabbage Savoy - lb,2026,42,25,$62.50
Orders,Cabbage Savoy - lb,2026,42,1,$1.75
Markets,Carrot - bu,2026,42,200,"$1,200.00"
Markets,Carrot - bu,2026,42,175,"$1,050.00"
Markets,Cauliflower - lb,2026,42,116.8,$467.20
Markets,Cauliflower Purple - lb,2026,42,134,$536.00
Markets,Cauliflower Romanesco - lb,2026,42,25.2,$100.80
Markets,Cauliflower Sprouting - lb,2026,42,384.3,"$2,305.80"
Markets,Celery - bu,2026,42,45,$225.00
Markets,Celery - bu,2026,42,70,$350.00
Markets,Chard - bu,2026,42,28,$140.00
Orders,Chard - bu,2026,42,19,$66.50
Markets,Cilantro - bu,2026,42,110,$440.00
Markets,Cilantro - bu,2026,42,67,$268.00
Orders,Cilantro - bu,2026,42,12,$33.60
Markets,Collards - bu,2026,42,50,$250.00
Orders,Collards - bu,2026,42,4,$14.00
Markets,Dandelion - bu,2026,42,40,$200.00
Markets,Dandelion - bu,2026,42,18,$90.00
Markets,Eggplant Italian Striped - lb,2026,42,7,$35.00
Markets,Escarole - ea,2026,42,24,$120.00
Markets,Escarole - ea,2026,42,20,$100.00
Orders,Escarole - ea,2026,42,1,$3.50
Markets,Fennel - ea,2026,42,56,$224.00
Markets,Fennel - ea,2026,42,69,$276.00
Markets,Garlic - lb,2026,42,7.78,$124.48
Markets,Kale Curly - bu,2026,42,49,$245.00
Orders,Kale Curly - bu,2026,42,93,$325.50
Markets,Kale Lacinato - bu,2026,42,89,$445.00
Orders,Kale Lacinato - bu,2026,42,98,$343.00
Markets,Kohlrabi - bu,2026,42,17,$85.00
Markets,Lettuce Mini Gem - ea,2026,42,150,$450.00
Markets,Parsley - bu,2026,42,80,$320.00
Markets,Parsley - bu,2026,42,67,$268.00
Orders,Parsley - bu,2026,42,11,$30.80
Markets,Pepper Carmen - lb,2026,42,187.25,$936.25
Markets,Pepper Carmen - lb,2026,42,82.65,$413.25
Markets,Pepper Hot - ea,2026,42,97,$97.00
Markets,Pepper Hot - ea,2026,42,131,$131.00
Markets,Pepper Shishito - Qt,2026,42,22,$242.00
Markets,Potato Red - lb,2026,42,155.5,$544.25
Markets,Puntarelle - lb,2026,42,26.75,$240.75
Markets,Puntarelle - lb,2026,42,43,$387.00
Markets,Radicchio Round - lb,2026,42,26.6,$239.40
Orders,Radicchio Round - lb,2026,42,3,$18.90
Markets,Radicchio Treviso - lb,2026,42,24.3,$218.70
Markets,Radicchio Variegated - lb,2026,42,24.8,$223.20
Markets,Radish Daikon Mix - bu,2026,42,26,$91.00
Markets,Radish Daikon Mix - bu,2026,42,41,$143.50
Markets,Radish Purple - bu,2026,42,1,$4.00
Orders,Radish Purple - bu,2026,42,1,$2.80
Markets,Salad Mix - 1/3 lb,2026,42,51,$357.00
Markets,Salad Mix - 2/3 lb ,2026,42,64,$896.00
Markets,Scallion - bu,2026,42,81,$324.00
Orders,Scallion - bu,2026,42,6,$16.80
Markets,Tomato Cherry Mix - Pt,2026,42,75,$525.00
Markets,Tomato Cherry Sungold - pt,2026,42,50,$350.00
Markets,Tomato Sauce - Qt,2026,42,100,$700.00
Markets,Tomato Sauce - Qt,2026,42,37,$259.00
Markets,Turnip - bu,2026,42,29,$145.00
Markets,Winter Squash Delicata - lb,2026,42,41.6,$166.40
Markets,Winter Squash Honeynut - lb,2026,42,85.8,$429.00
Markets,Winter Squash Honeynut - lb,2026,42,153,$765.00
Markets,Arugula - 1/3 lb,2026,43,30,$210.00
Markets,Arugula - 2/3 lb ,2026,43,15,$210.00
Markets,Arugula - 2/3 lb ,2026,43,20,$280.00
Markets,Beets Golden - bu,2026,43,40,$200.00
Markets,Beets Golden - bu,2026,43,70,$350.00
Markets,Beets Red - bu,2026,43,40,$200.00
Markets,Beets Red - bu,2026,43,50,$250.00
Markets,Braising Mix - 1 lb,2026,43,59,$531.00
Markets,Broccolini - bu,2026,43,299,"$1,794.00"
Markets,Broccolini - bu,2026,43,300,"$1,800.00"
Orders,Broccolini - bu,2026,43,7,$29.40
Markets,Cabbage Chinese - lb,2026,43,50,$200.00
Markets,Cabbage Chinese - lb,2026,43,40,$160.00
Markets,Cabbage Cone - lb,2026,43,77.6,$194.00
Markets,Cabbage Cone - lb,2026,43,50,$125.00
Markets,Cabbage Cone Storage - lb,2026,43,30.2,$75.50
Markets,Cabbage Flat - lb,2026,43,50,$125.00
Markets,Cabbage Flat - lb,2026,43,29,$72.50
Markets,Cabbage Green Storage - lb,2026,43,66.3,$165.75
Markets,Cabbage Red - lb,2026,43,45,$112.50
Markets,Cabbage Savoy - lb,2026,43,25,$62.50
Orders,Cabbage Savoy - lb,2026,43,23,$40.25
Markets,Carrot - bu,2026,43,200,"$1,200.00"
Markets,Carrot - bu,2026,43,175,"$1,050.00"
Markets,Cauliflower - lb,2026,43,131.1,$524.40
Markets,Cauliflower - lb,2026,43,94.8,$379.20
Markets,Cauliflower Purple - lb,2026,43,30.1,$120.40
Markets,Cauliflower Romanesco - lb,2026,43,52.95,$211.80
Markets,Cauliflower Sprouting - lb,2026,43,173.25,"$1,039.50"
Markets,Celery - bu,2026,43,64,$320.00
Markets,Celery - bu,2026,43,70,$350.00
Markets,Chard - bu,2026,43,32,$160.00
Orders,Chard - bu,2026,43,90,$315.00
Markets,Cilantro - bu,2026,43,110,$440.00
Markets,Cilantro - bu,2026,43,68,$272.00
Orders,Cilantro - bu,2026,43,4,$11.20
Markets,Collards - bu,2026,43,50,$250.00
Orders,Collards - bu,2026,43,95,$332.50
Markets,Dandelion - bu,2026,43,40,$200.00
Markets,Dandelion - bu,2026,43,17,$85.00
Orders,Dandelion - bu,2026,43,1,$3.50
Markets,Escarole - ea,2026,43,27,$135.00
Markets,Escarole - ea,2026,43,17,$85.00
Orders,Escarole - ea,2026,43,1,$3.50
Markets,Fennel - ea,2026,43,54,$216.00
Markets,Garlic - lb,2026,43,8.8,$140.80
Markets,Kale Curly - bu,2026,43,50,$250.00
Orders,Kale Curly - bu,2026,43,2,$7.00
Markets,Kale Lacinato - bu,2026,43,90,$450.00
Orders,Kale Lacinato - bu,2026,43,5,$17.50
Markets,Kohlrabi - bu,2026,43,22,$110.00
Markets,Parsley - bu,2026,43,80,$320.00
Markets,Parsley - bu,2026,43,69,$276.00
Orders,Parsley - bu,2026,43,5,$14.00
Markets,Pepper Carmen - lb,2026,43,34.75,$173.75
Markets,Pepper Carmen - lb,2026,43,52,$260.00
Markets,Pepper Shishito - Qt,2026,43,34,$374.00
Markets,Potato Red - lb,2026,43,179.5,$628.25
Markets,Puntarelle - lb,2026,43,54.82,$493.38
Markets,Puntarelle - lb,2026,43,8,$72.00
Markets,Radicchio Round - lb,2026,43,33,$297.00
Orders,Radicchio Round - lb,2026,43,1,$6.30
Markets,Radicchio Treviso - lb,2026,43,51.4,$462.60
Markets,Radicchio Variegated - lb,2026,43,25.7,$231.30
Markets,Radish Daikon Mix - bu,2026,43,31,$108.50
Markets,Radish Daikon Mix - bu,2026,43,48,$168.00
Markets,Radish Purple - bu,2026,43,29,$116.00
Orders,Radish Purple - bu,2026,43,3,$8.40
Markets,Salad Mix - 1 1/3 lb,2026,43,9,$225.00
Markets,Salad Mix - 1/3 lb,2026,43,54,$378.00
Markets,Salad Mix - 2/3 lb ,2026,43,55,$770.00
Markets,Scallion - bu,2026,43,85,$340.00
Orders,Scallion - bu,2026,43,10,$28.00
Markets,Spinach - 1 lb,2026,43,17,$238.00
Markets,Spinach - 1/2 lb,2026,43,32,$224.00
Markets,Turnip - bu,2026,43,38,$190.00
Markets,Winter Squash Honeynut - lb,2026,43,124.2,$621.00
Markets,Winter Squash Honeynut - lb,2026,43,124.7,$623.50
Markets,Arugula - 1/3 lb,2026,44,30,$210.00
Markets,Arugula - 2/3 lb ,2026,44,15,$210.00
Markets,Arugula - 2/3 lb ,2026,44,20,$280.00
Markets,Arugula Wild - 1/3 lb,2026,44,25,$175.00
Markets,Beets Golden - bu,2026,44,40,$200.00
Markets,Beets Golden - bu,2026,44,70,$350.00
Markets,Beets Red - bu,2026,44,40,$200.00
Markets,Beets Red - bu,2026,44,50,$250.00
Markets,Braising Mix - 1 lb,2026,44,58,$522.00
Markets,Broccolini - bu,2026,44,246,"$1,476.00"
Markets,Broccolini - bu,2026,44,300,"$1,800.00"
Orders,Broccolini - bu,2026,44,8,$33.60
Markets,Cabbage Chinese - lb,2026,44,50,$200.00
Markets,Cabbage Chinese - lb,2026,44,40,$160.00
Markets,Cabbage Cone - lb,2026,44,62.7,$156.75
Markets,Cabbage Cone - lb,2026,44,50,$125.00
Markets,Cabbage Cone Storage - lb,2026,44,24.9,$62.25
Markets,Cabbage Flat - lb,2026,44,50,$125.00
Markets,Cabbage Flat - lb,2026,44,29,$72.50
Markets,Cabbage Green Storage - lb,2026,44,84.1,$210.25
Markets,Cabbage Red - lb,2026,44,45,$112.50
Markets,Cabbage Savoy - lb,2026,44,25,$62.50
Markets,Carrot - bu,2026,44,200,"$1,200.00"
Markets,Carrot Bulk - lb,2026,44,225,$787.50
Markets,Cauliflower - lb,2026,44,389.75,"$1,559.00"
Markets,Cauliflower - lb,2026,44,19,$76.00
Markets,Cauliflower Purple - lb,2026,44,174.45,$697.80
Markets,Cauliflower Purple - lb,2026,44,12,$48.00
Markets,Cauliflower Romanesco - lb,2026,44,96,$384.00
Markets,Cauliflower Sprouting - lb,2026,44,10,$60.00
Markets,Celery - bu,2026,44,70,$350.00
Markets,Celery - bu,2026,44,70,$350.00
Markets,Chard - bu,2026,44,34,$170.00
Markets,Cilantro - bu,2026,44,110,$440.00
Markets,Cilantro - bu,2026,44,68,$272.00
Orders,Cilantro - bu,2026,44,4,$11.20
Markets,Collards - bu,2026,44,50,$250.00
Orders,Collards - bu,2026,44,3,$10.50
Markets,Dandelion - bu,2026,44,40,$200.00
Markets,Dandelion - bu,2026,44,21,$105.00
Markets,Escarole - ea,2026,44,29,$145.00
Markets,Fennel - ea,2026,44,50,$200.00
Markets,Fennel - ea,2026,44,49,$196.00
Markets,Garlic - lb,2026,44,8.9,$142.40
Markets,Kale Curly - bu,2026,44,52,$260.00
Orders,Kale Curly - bu,2026,44,3,$10.50
Markets,Kale Lacinato - bu,2026,44,105,$525.00
Orders,Kale Lacinato - bu,2026,44,4,$14.00
Markets,Kohlrabi - bu,2026,44,10,$50.00
Markets,Parsley - bu,2026,44,80,$320.00
Markets,Parsley - bu,2026,44,80,$320.00
Orders,Parsley - bu,2026,44,2,$5.60
Markets,Potato Blue - lb,2026,44,93,$325.50
Markets,Potato Red - lb,2026,44,103,$360.50
Markets,Puntarelle - lb,2026,44,56.9,$512.10
Markets,Radicchio Forced - lb,2026,44,7.9,$126.40
Markets,Radicchio Round - lb,2026,44,22.5,$202.50
Orders,Radicchio Round - lb,2026,44,1,$6.30
Markets,Radicchio Treviso - lb,2026,44,37.8,$340.20
Markets,Radicchio Variegated - lb,2026,44,9.65,$86.85
Markets,Radish Daikon Mix - bu,2026,44,34,$119.00
Markets,Radish Daikon Mix - bu,2026,44,44,$154.00
Markets,Radish Purple - bu,2026,44,21,$84.00
Orders,Radish Purple - bu,2026,44,1,$2.80
Markets,Salad Mix - 1 1/3 lb,2026,44,7,$175.00
Markets,Salad Mix - 1/3 lb,2026,44,53,$371.00
Markets,Salad Mix - 2/3 lb ,2026,44,55,$770.00
Markets,Scallion - bu,2026,44,86,$344.00
Orders,Scallion - bu,2026,44,4,$11.20
Markets,Spinach - 1 lb,2026,44,24,$336.00
Markets,Spinach - 1/2 lb,2026,44,40,$280.00
Markets,Winter Squash Butternut - lb,2026,44,150,$450.00
Markets,Winter Squash Honeynut - lb,2026,44,121.9,$609.50
Markets,Arugula - 1/3 lb,2026,45,30,$210.00
Markets,Arugula - 2/3 lb ,2026,45,15,$210.00
Markets,Arugula - 2/3 lb ,2026,45,20,$280.00
Markets,Beets Golden - bu,2026,45,70,$350.00
Markets,Beets Red - bu,2026,45,50,$250.00
Markets,Braising Mix - 1 lb,2026,45,57,$513.00
Markets,Broccolini - bu,2026,45,199,"$1,194.00"
Markets,Broccolini - bu,2026,45,200,"$1,200.00"
Orders,Broccolini - bu,2026,45,9,$37.80
Markets,Cabbage Chinese - lb,2026,45,50,$200.00
Markets,Cabbage Chinese - lb,2026,45,40,$160.00
Markets,Cabbage Cone - lb,2026,45,51.8,$129.50
Markets,Cabbage Cone - lb,2026,45,50,$125.00
Markets,Cabbage Cone Storage - lb,2026,45,33.7,$84.25
Markets,Cabbage Flat - lb,2026,45,50,$125.00
Markets,Cabbage Flat - lb,2026,45,29,$72.50
Orders,Cabbage Flat - lb,2026,45,1,$1.75
Markets,Cabbage Green Storage - lb,2026,45,98.5,$246.25
Markets,Cabbage Red - lb,2026,45,45,$112.50
Markets,Cabbage Savoy - lb,2026,45,25,$62.50
Orders,Cabbage Savoy - lb,2026,45,1,$1.75
Markets,Carrot Bulk - lb,2026,45,225,$787.50
Orders,Carrot Bulk - lb,2026,45,3,$7.35
Markets,Cauliflower - lb,2026,45,425.25,"$1,701.00"
Markets,Cauliflower Purple - lb,2026,45,157.75,$631.00
Markets,Cauliflower Romanesco - lb,2026,45,47.25,$189.00
Markets,Celery - bu,2026,45,68,$340.00
Markets,Celery - bu,2026,45,70,$350.00
Markets,Chard - bu,2026,45,37,$185.00
Orders,Chard - bu,2026,45,1,$3.50
Markets,Cilantro - bu,2026,45,110,$440.00
Markets,Cilantro - bu,2026,45,65,$260.00
Orders,Cilantro - bu,2026,45,4,$11.20
Markets,Collards - bu,2026,45,50,$250.00
Orders,Collards - bu,2026,45,15,$52.50
Markets,Dandelion - bu,2026,45,40,$200.00
Markets,Dandelion - bu,2026,45,19,$95.00
Orders,Dandelion - bu,2026,45,12,$42.00
Markets,Escarole - ea,2026,45,32,$160.00
Markets,Escarole - ea,2026,45,21,$105.00
Markets,Fennel - ea,2026,45,40,$160.00
Markets,Fennel - ea,2026,45,39,$156.00
Markets,Garlic - lb,2026,45,14.2,$227.20
Markets,Kale Curly - bu,2026,45,52,$260.00
Orders,Kale Curly - bu,2026,45,15,$52.50
Markets,Kale Lacinato - bu,2026,45,110,$550.00
Orders,Kale Lacinato - bu,2026,45,29,$101.50
Markets,Kohlrabi - bu,2026,45,8,$40.00
Markets,Kohlrabi Storage - ea,2026,45,16,$64.00
Markets,Mustard - bu,2026,45,16,$80.00
Markets,Parsley - bu,2026,45,80,$320.00
Markets,Parsley - bu,2026,45,80,$320.00
Orders,Parsley - bu,2026,45,8,$22.40
Markets,Potato Blue - lb,2026,45,100,$350.00
Markets,Potato White - lb,2026,45,130,$455.00
Markets,Puntarelle - lb,2026,45,43.3,$389.70
Markets,Radicchio Forced - lb,2026,45,19,$304.00
Markets,Radicchio Round - lb,2026,45,20.5,$184.50
Orders,Radicchio Round - lb,2026,45,2,$12.60
Markets,Radicchio Treviso - lb,2026,45,28.4,$255.60
Markets,Radicchio Variegated - lb,2026,45,25.9,$233.10
Markets,Radish Daikon Bulk - lb,2026,45,49,$171.50
Markets,Radish Daikon Mix - bu,2026,45,38,$133.00
Markets,Radish Purple - bu,2026,45,24,$96.00
Orders,Radish Purple - bu,2026,45,1,$2.80
Markets,Salad Mix - 1/3 lb,2026,45,54,$378.00
Markets,Salad Mix - 2/3 lb ,2026,45,61,$854.00
Markets,Scallion - bu,2026,45,82,$328.00
Orders,Scallion - bu,2026,45,10,$28.00
Markets,Spinach - 1 lb,2026,45,34,$476.00
Markets,Spinach - 1/2 lb,2026,45,50,$350.00
Markets,Sweet Potato Covington - lb,2026,45,30.5,$106.75
Markets,Winter Squash Butternut - lb,2026,45,39.8,$119.40
Markets,Winter Squash Futsu - lb,2026,45,35,$105.00
Markets,Winter Squash Honeynut - lb,2026,45,71.4,$357.00
Markets,Arugula - 1/3 lb,2026,46,30,$210.00
Markets,Arugula - 2/3 lb ,2026,46,15,$210.00
Markets,Arugula - 2/3 lb ,2026,46,20,$280.00
Markets,Beets Golden - bu,2026,46,70,$350.00
Markets,Beets Red - bu,2026,46,50,$250.00
Markets,Braising Mix - 1 lb,2026,46,66,$594.00
Markets,Broccolini - bu,2026,46,273,"$1,638.00"
Markets,Broccolini - bu,2026,46,150,$900.00
Markets,Brussels Sprouts - ea,2026,46,100,$800.00
Markets,Cabbage Chinese - lb,2026,46,50,$200.00
Markets,Cabbage Chinese - lb,2026,46,40,$160.00
Markets,Cabbage Cone - lb,2026,46,3.4,$8.50
Markets,Cabbage Cone - lb,2026,46,50,$125.00
Markets,Cabbage Cone Storage - lb,2026,46,47.8,$119.50
Markets,Cabbage Flat - lb,2026,46,50,$125.00
Markets,Cabbage Flat - lb,2026,46,29,$72.50
Markets,Cabbage Green Storage - lb,2026,46,69.3,$173.25
Markets,Cabbage Red - lb,2026,46,45,$112.50
Orders,Cabbage Red - lb,2026,46,3,$5.25
Markets,Cabbage Savoy - lb,2026,46,25,$62.50
Orders,Cabbage Savoy - lb,2026,46,1,$1.75
Markets,Carrot Bulk - lb,2026,46,225,$787.50
Orders,Carrot Bulk - lb,2026,46,2,$4.90
Markets,Cauliflower - lb,2026,46,294.7,"$1,178.80"
Markets,Cauliflower Purple - lb,2026,46,116.4,$465.60
Markets,Cauliflower Romanesco - lb,2026,46,24.3,$97.20
Markets,Cauliflower Sprouting - lb,2026,46,12.4,$74.40
Markets,Celery - bu,2026,46,72,$360.00
Markets,Celery - bu,2026,46,70,$350.00
Markets,Chard - bu,2026,46,46,$230.00
Markets,Cilantro - bu,2026,46,110,$440.00
Markets,Cilantro - bu,2026,46,40,$160.00
Markets,Collards - bu,2026,46,50,$250.00
Orders,Collards - bu,2026,46,4,$14.00
Markets,Dandelion - bu,2026,46,40,$200.00
Markets,Dandelion - bu,2026,46,14,$70.00
Orders,Dandelion - bu,2026,46,2,$7.00
Markets,Escarole - ea,2026,46,33,$165.00
Markets,Fennel - ea,2026,46,50,$200.00
Markets,Garlic - lb,2026,46,21.2,$339.20
Markets,Kale Curly - bu,2026,46,50,$250.00
Orders,Kale Curly - bu,2026,46,3,$10.50
Markets,Kale Lacinato - bu,2026,46,114,$570.00
Orders,Kale Lacinato - bu,2026,46,8,$28.00
Markets,Kohlrabi Storage - ea,2026,46,25,$100.00
Markets,Mustard - bu,2026,46,14,$70.00
Markets,Parsley - bu,2026,46,80,$320.00
Markets,Parsley - bu,2026,46,76,$304.00
Orders,Parsley - bu,2026,46,5,$14.00
Markets,Potato Blue - lb,2026,46,64,$224.00
Markets,Potato White - lb,2026,46,87,$304.50
Markets,Potato Yellow - lb,2026,46,94,$329.00
Markets,Puntarelle - lb,2026,46,21,$189.00
Markets,Radicchio Forced - lb,2026,46,20.7,$331.20
Markets,Radicchio Round - lb,2026,46,26.7,$240.30
Orders,Radicchio Round - lb,2026,46,2,$12.60
Markets,Radicchio Treviso - lb,2026,46,35.8,$322.20
Markets,Radicchio Variegated - lb,2026,46,14.3,$128.70
Markets,Radish Daikon Bulk - lb,2026,46,45.4,$158.90
Markets,Radish Purple - bu,2026,46,20,$80.00
Markets,Salad Mix - 1/3 lb,2026,46,35,$245.00
Markets,Scallion - bu,2026,46,80,$320.00
Orders,Scallion - bu,2026,46,7,$19.60
Markets,Spinach - 1 lb,2026,46,49,$686.00
Markets,Spinach - 1/2 lb,2026,46,58,$406.00
Markets,Sweet Potato Covington - lb,2026,46,63,$220.50
Markets,Turnip - bu,2026,46,1,$5.00
Markets,Winter Squash Butternut - lb,2026,46,121.5,$364.50
Markets,Winter Squash Futsu - lb,2026,46,57.5,$172.50
Markets,Winter Squash Honeynut - lb,2026,46,103.25,$516.25
Markets,Arugula - 1/3 lb,2026,47,30,$210.00
Markets,Arugula - 2/3 lb ,2026,47,15,$210.00
Markets,Arugula - 2/3 lb ,2026,47,20,$280.00
Markets,Beets Golden - bu,2026,47,70,$350.00
Markets,Beets Red - bu,2026,47,50,$250.00
Markets,Braising Mix - 1 lb,2026,47,58,$522.00
Markets,Broccolini - bu,2026,47,192,"$1,152.00"
Markets,Broccolini - bu,2026,47,150,$900.00
Markets,Brussels Sprouts - ea,2026,47,300,"$2,400.00"
Markets,Brussels Sprouts - ea,2026,47,276,"$2,208.00"
Markets,Cabbage Chinese - lb,2026,47,50,$200.00
Markets,Cabbage Chinese - lb,2026,47,40,$160.00
Markets,Cabbage Cone - lb,2026,47,50,$125.00
Markets,Cabbage Cone Storage - lb,2026,47,51.8,$129.50
Markets,Cabbage Flat - lb,2026,47,50,$125.00
Markets,Cabbage Green Storage - lb,2026,47,84.6,$211.50
Markets,Cabbage Red - lb,2026,47,45,$112.50
Orders,Cabbage Red - lb,2026,47,1,$1.75
Markets,Cabbage Savoy - lb,2026,47,25,$62.50
